ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike,Con_hijos,Con_vehiculo
28068,Single,Female,80000.0,3.0,Graduate Degree,Professional,No,0.0,0-1 Miles,North America,36.0,Yes,Si,No
18390,Married,Male,80000.0,5.0,Partial College,Professional,Yes,2.0,0-1 Miles,North America,44.0,No,Si,Si
29112,Single,Male,60000.0,0.0,Partial College,Professional,No,2.0,1-2 Miles,North America,30.0,No,No,Si
14090,Married,Female,30000.0,0.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,28.0,No,No,Si
27040,Married,Male,20000.0,2.0,Partial High School,Clerical,Yes,2.0,1-2 Miles,North America,49.0,No,Si,Si
23479,Single,Male,90000.0,0.0,Partial College,Professional,No,2.0,0-1 Miles,North America,43.0,Yes,No,Si
16795,Married,Female,70000.0,4.0,Bachelors,Management,Yes,1.0,1-2 Miles,North America,59.0,No,Si,Si
22014,Single,Male,30000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,26.0,No,No,Si
13314,Married,Male,120000.0,1.0,High School,Professional,Yes,4.0,5-10 Miles,North America,46.0,Yes,Si,Si
11619,Single,Female,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,33.0,No,No,No
29132,Single,Female,40000.0,0.0,Bachelors,Professional,Yes,1.0,2-5 Miles,North America,42.0,Yes,No,Si
11199,Married,Female,70000.0,4.0,Bachelors,Management,Yes,1.0,10+ Miles,North America,59.0,No,Si,Si
20296,Single,Female,60000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,33.0,Yes,No,Si
17546,Married,Female,70000.0,1.0,Partial College,Skilled Manual,Yes,1.0,0-1 Miles,North America,44.0,Yes,Si,Si
18069,Married,Male,70000.0,5.0,Bachelors,Management,Yes,4.0,10+ Miles,North America,60.0,No,Si,Si
23712,Single,Female,70000.0,2.0,Bachelors,Management,Yes,1.0,10+ Miles,North America,59.0,No,Si,Si
23358,Married,Male,60000.0,0.0,High School,Professional,Yes,2.0,5-10 Miles,North America,32.0,Yes,No,Si
20518,Married,Female,70000.0,2.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,58.0,No,Si,Si
28026,Married,Female,40000.0,2.0,High School,Professional,No,2.0,2-5 Miles,North America,59.0,No,Si,Si
11669,Single,Female,70000.0,2.0,Bachelors,Skilled Manual,Yes,1.0,2-5 Miles,North America,38.0,No,Si,Si
16020,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,28.0,Yes,No,Si
27090,Married,Female,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,37.0,Yes,Si,No
27198,Single,Female,80000.0,0.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,40.0,No,No,No
19661,Single,Male,90000.0,4.0,Bachelors,Management,Yes,1.0,1-2 Miles,North America,38.0,Yes,Si,Si
26327,Married,Male,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,Yes,Si,No
26341,Married,Female,70000.0,5.0,Graduate Degree,Professional,Yes,2.0,0-1 Miles,North America,37.0,No,Si,Si
24958,Single,Female,40000.0,5.0,High School,Professional,No,3.0,2-5 Miles,North America,60.0,Yes,Si,Si
13287,Single,Male,110000.0,4.0,Bachelors,Management,Yes,4.0,5-10 Miles,North America,42.0,Yes,Si,Si
14493,Single,Female,70000.0,3.0,Graduate Degree,Management,No,2.0,1-2 Miles,North America,53.0,No,Si,Si
26678,Single,Female,80000.0,2.0,Partial High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,49.0,No,Si,Si
23275,Married,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,49.0,No,Si,Si
11270,Married,Male,130000.0,2.0,Graduate Degree,Management,Yes,3.0,0-1 Miles,North America,42.0,Yes,Si,Si
20084,Married,Male,20000.0,2.0,High School,Manual,No,2.0,0-1 Miles,North America,53.0,No,Si,Si
16144,Married,Male,70000.0,1.0,Graduate Degree,Professional,Yes,1.0,0-1 Miles,North America,46.0,Yes,Si,Si
27731,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,27.0,No,No,Si
11886,Married,Female,60000.0,3.0,Bachelors,Professional,Yes,1.0,0-1 Miles,North America,48.0,Yes,Si,Si
24324,Single,Female,60000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,41.0,Yes,Si,Si
22220,Married,Male,60000.0,2.0,High School,Professional,No,2.0,1-2 Miles,North America,49.0,Yes,Si,Si
26625,Single,Female,60000.0,0.0,Graduate Degree,Professional,Yes,1.0,2-5 Miles,North America,38.0,Yes,No,Si
23027,Single,Male,130000.0,1.0,Bachelors,Management,No,4.0,0-1 Miles,North America,44.0,No,Si,Si
16867,Single,Female,130000.0,1.0,Bachelors,Management,No,3.0,0-1 Miles,North America,45.0,Yes,Si,Si
14514,Single,Female,30000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,26.0,No,No,Si
19634,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,1.0,5-10 Miles,North America,31.0,No,No,Si
18504,Married,Male,70000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,49.0,No,Si,Si
28799,Single,Female,40000.0,2.0,Partial College,Clerical,No,1.0,1-2 Miles,North America,47.0,Yes,Si,Si
11225,Married,Female,60000.0,2.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,55.0,No,Si,Si
17657,Married,Male,40000.0,4.0,Partial College,Clerical,No,0.0,0-1 Miles,North America,30.0,No,Si,No
14913,Married,Female,40000.0,1.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,48.0,Yes,Si,Si
14077,Single,Male,30000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,30.0,No,No,Si
13296,Married,Male,110000.0,1.0,Bachelors,Management,Yes,3.0,5-10 Miles,North America,45.0,No,Si,Si
20535,Married,Female,70000.0,4.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,56.0,No,Si,Si
12452,Married,Male,60000.0,4.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,47.0,Yes,Si,No
28043,Married,Female,60000.0,2.0,Bachelors,Management,Yes,0.0,10+ Miles,North America,56.0,No,Si,No
12957,Single,Female,70000.0,1.0,Bachelors,Professional,No,1.0,0-1 Miles,North America,44.0,No,Si,Si
15412,Married,Male,130000.0,2.0,Graduate Degree,Management,Yes,3.0,2-5 Miles,North America,69.0,No,Si,Si
20514,Married,Female,70000.0,2.0,Partial College,Professional,Yes,1.0,2-5 Miles,North America,59.0,No,Si,Si
20758,Married,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,50.0,No,Si,Si
11801,Married,Male,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,No,Si,No
22211,Married,Male,60000.0,0.0,Partial College,Professional,Yes,2.0,5-10 Miles,North America,32.0,No,No,Si
28087,Single,Female,40000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,27.0,No,No,Si
23668,Married,Female,40000.0,4.0,High School,Professional,Yes,2.0,5-10 Miles,North America,59.0,Yes,Si,Si
27441,Married,Male,60000.0,3.0,High School,Professional,No,2.0,2-5 Miles,North America,53.0,No,Si,Si
27261,Married,Male,40000.0,1.0,Bachelors,Skilled Manual,No,1.0,0-1 Miles,North America,36.0,Yes,Si,Si
18649,Single,Male,30000.0,1.0,High School,Clerical,Yes,2.0,1-2 Miles,North America,51.0,Yes,Si,Si
21714,Single,Female,80000.0,5.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,47.0,No,Si,No
23217,Single,Female,60000.0,3.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,43.0,Yes,Si,No
23797,Single,Male,20000.0,3.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,50.0,No,Si,Si
13216,Married,Female,60000.0,5.0,Bachelors,Management,Yes,3.0,10+ Miles,North America,59.0,No,Si,Si
20657,Single,Male,50000.0,2.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,37.0,Yes,Si,No
12882,Married,Male,50000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,33.0,Yes,Si,No
25908,Married,Female,60000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,27.0,No,No,Si
16753,Single,Female,70000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,34.0,Yes,No,Si
14608,Married,Male,50000.0,4.0,Bachelors,Skilled Manual,Yes,3.0,10+ Miles,North America,42.0,No,Si,Si
24979,Married,Female,60000.0,2.0,Partial College,Professional,Yes,2.0,2-5 Miles,North America,57.0,Yes,Si,Si
13313,Married,Female,120000.0,1.0,High School,Professional,No,4.0,2-5 Miles,North America,45.0,No,Si,Si
18952,Married,Female,100000.0,4.0,Bachelors,Management,Yes,4.0,0-1 Miles,North America,40.0,No,Si,Si
17699,Married,Male,60000.0,1.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,43.0,No,Si,No
14657,Married,Male,80000.0,1.0,Partial College,Skilled Manual,No,1.0,0-1 Miles,North America,47.0,Yes,Si,Si
11540,Single,Male,60000.0,4.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,47.0,Yes,Si,No
11783,Married,Female,60000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,34.0,No,Si,No
14602,Married,Female,80000.0,3.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,36.0,Yes,Si,No
29030,Married,Male,70000.0,2.0,Partial High School,Skilled Manual,Yes,2.0,10+ Miles,North America,54.0,No,Si,Si
26490,Single,Male,70000.0,2.0,Bachelors,Management,No,1.0,2-5 Miles,North America,59.0,Yes,Si,Si
13151,Single,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,27.0,No,No,Si
17260,Married,Male,90000.0,5.0,Partial College,Professional,Yes,3.0,0-1 Miles,North America,41.0,No,Si,Si
15372,Married,Male,80000.0,3.0,Partial College,Professional,No,2.0,2-5 Miles,North America,50.0,Yes,Si,Si
18105,Married,Female,60000.0,2.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,55.0,No,Si,Si
19660,Married,Male,80000.0,4.0,Bachelors,Management,Yes,0.0,0-1 Miles,North America,43.0,No,Si,No
16112,Single,Male,70000.0,4.0,Bachelors,Professional,Yes,2.0,2-5 Miles,North America,43.0,Yes,Si,Si
20698,Married,Male,60000.0,4.0,Bachelors,Skilled Manual,Yes,3.0,5-10 Miles,North America,42.0,No,Si,Si
20076,Single,Female,10000.0,2.0,High School,Manual,Yes,2.0,1-2 Miles,North America,53.0,Yes,Si,Si
24496,Single,Female,40000.0,0.0,High School,Skilled Manual,No,2.0,0-1 Miles,North America,28.0,Yes,No,Si
15468,Married,Female,50000.0,1.0,Bachelors,Skilled Manual,Yes,1.0,0-1 Miles,North America,35.0,No,Si,Si
28031,Single,Female,70000.0,2.0,Bachelors,Management,No,1.0,2-5 Miles,North America,59.0,Yes,Si,Si
26270,Single,Female,20000.0,2.0,Partial High School,Clerical,Yes,2.0,1-2 Miles,North America,49.0,No,Si,Si
22221,Married,Male,60000.0,2.0,High School,Professional,No,2.0,1-2 Miles,North America,48.0,Yes,Si,Si
28228,Single,Female,80000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,50.0,No,Si,Si
18363,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,28.0,Yes,No,Si
23256,Single,Male,30000.0,1.0,High School,Clerical,No,1.0,5-10 Miles,North America,52.0,No,Si,Si
12768,Married,Male,30000.0,1.0,High School,Clerical,Yes,1.0,2-5 Miles,North America,52.0,Yes,Si,Si
20361,Married,Male,50000.0,2.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,69.0,No,Si,Si
21306,Single,Male,60000.0,2.0,High School,Professional,Yes,2.0,5-10 Miles,North America,51.0,No,Si,Si
13382,Married,Male,70000.0,5.0,Partial College,Professional,Yes,2.0,1-2 Miles,North America,57.0,Yes,Si,Si
20310,Single,Male,60000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,27.0,Yes,No,Si
22971,Single,Female,30000.0,0.0,High School,Skilled Manual,No,2.0,0-1 Miles,North America,25.0,Yes,No,Si
15287,Single,Female,50000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,33.0,Yes,Si,No
15532,Single,Male,60000.0,4.0,Bachelors,Professional,Yes,2.0,2-5 Miles,North America,43.0,Yes,Si,Si
11255,Married,Male,70000.0,4.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,73.0,No,Si,Si
28090,Married,Male,40000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,27.0,No,No,Si
15255,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,28.0,Yes,No,Si
13154,Married,Male,40000.0,0.0,High School,Skilled Manual,No,2.0,0-1 Miles,North America,27.0,Yes,No,Si
26778,Single,Female,40000.0,2.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,31.0,No,Si,Si
23248,Married,Female,10000.0,2.0,High School,Manual,Yes,2.0,1-2 Miles,North America,53.0,No,Si,Si
21417,Single,Female,60000.0,0.0,Partial College,Professional,No,2.0,1-2 Miles,North America,32.0,Yes,No,Si
17668,Single,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,50.0,Yes,Si,Si
27994,Married,Female,40000.0,4.0,High School,Professional,Yes,2.0,5-10 Miles,North America,69.0,No,Si,Si
20376,Single,Female,70000.0,3.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,52.0,Yes,Si,Si
25954,Married,Male,60000.0,0.0,Partial College,Skilled Manual,No,2.0,1-2 Miles,North America,31.0,No,No,Si
15749,Single,Female,70000.0,4.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,61.0,No,Si,Si
25899,Married,Female,70000.0,2.0,High School,Professional,Yes,2.0,10+ Miles,North America,53.0,No,Si,Si
13351,Single,Female,70000.0,4.0,Bachelors,Management,Yes,2.0,1-2 Miles,North America,62.0,Yes,Si,Si
23333,Married,Male,40000.0,0.0,Partial College,Skilled Manual,No,2.0,1-2 Miles,North America,30.0,No,No,Si
21660,Married,Female,60000.0,3.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,43.0,Yes,Si,No
17012,Married,Female,60000.0,3.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,42.0,Yes,Si,No
24514,Married,Male,40000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,30.0,No,No,Si
27505,Single,Female,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,30.0,No,No,Si
29243,Single,Male,110000.0,1.0,Bachelors,Management,Yes,1.0,5-10 Miles,North America,43.0,No,Si,Si
26582,Married,Male,60000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,33.0,Yes,No,Si
14271,Married,Male,30000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,32.0,No,No,Si
23041,Single,Female,70000.0,4.0,High School,Professional,Yes,0.0,5-10 Miles,North America,50.0,Yes,Si,No
29048,Single,Male,110000.0,2.0,Bachelors,Management,No,3.0,0-1 Miles,North America,37.0,Yes,Si,Si
24433,Married,Male,70000.0,3.0,High School,Professional,No,1.0,1-2 Miles,North America,52.0,Yes,Si,Si
15501,Married,Male,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,Yes,Si,No
13911,Single,Female,80000.0,3.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,41.0,Yes,Si,Si
20421,Single,Female,40000.0,0.0,Partial High School,Clerical,Yes,2.0,5-10 Miles,North America,26.0,No,No,Si
16009,Single,Male,170000.0,1.0,Graduate Degree,Management,No,4.0,0-1 Miles,North America,66.0,No,Si,Si
18411,Married,Male,60000.0,2.0,High School,Professional,No,2.0,5-10 Miles,North America,51.0,No,Si,Si
19163,Married,Female,70000.0,4.0,Bachelors,Professional,Yes,2.0,0-1 Miles,North America,43.0,Yes,Si,Si
18572,Married,Female,60000.0,0.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,39.0,No,No,No
27540,Single,Female,70000.0,0.0,Bachelors,Professional,No,1.0,0-1 Miles,North America,37.0,Yes,No,Si
19889,Single,Female,70000.0,2.0,Partial High School,Skilled Manual,No,2.0,2-5 Miles,North America,54.0,Yes,Si,Si
12922,Single,Female,60000.0,3.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,40.0,Yes,Si,No
18891,Married,Female,40000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,28.0,No,No,Si
16773,Married,Male,60000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,33.0,No,Si,No
19143,Single,Female,80000.0,3.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,41.0,Yes,Si,Si
23882,Single,Female,80000.0,3.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,37.0,Yes,Si,No
11233,Married,Male,70000.0,4.0,Partial College,Professional,Yes,2.0,10+ Miles,North America,53.0,No,Si,Si
12056,Married,Male,120000.0,2.0,Graduate Degree,Management,Yes,3.0,5-10 Miles,North America,64.0,No,Si,Si
15555,Married,Female,60000.0,1.0,Partial College,Skilled Manual,Yes,1.0,2-5 Miles,North America,45.0,Yes,Si,Si
18423,Single,Male,80000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,52.0,No,Si,Si
22743,Married,Female,40000.0,5.0,High School,Professional,Yes,2.0,10+ Miles,North America,60.0,No,Si,Si
25343,Single,Female,20000.0,3.0,Partial High School,Clerical,Yes,2.0,1-2 Miles,North America,50.0,No,Si,Si
13390,Married,Female,70000.0,4.0,Partial College,Professional,No,1.0,1-2 Miles,North America,56.0,No,Si,Si
17482,Single,Female,40000.0,0.0,Partial High School,Clerical,Yes,2.0,5-10 Miles,North America,29.0,No,No,Si
13176,Single,Male,130000.0,0.0,Graduate Degree,Management,No,2.0,0-1 Miles,North America,38.0,Yes,No,Si
20504,Married,Female,40000.0,5.0,High School,Professional,No,2.0,2-5 Miles,North America,60.0,No,Si,Si
12205,Single,Female,130000.0,2.0,Bachelors,Management,No,4.0,0-1 Miles,North America,67.0,No,Si,Si
16751,Married,Male,60000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,32.0,Yes,No,Si
21613,Single,Male,50000.0,2.0,Bachelors,Skilled Manual,No,1.0,0-1 Miles,North America,39.0,Yes,Si,Si
24801,Single,Male,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,35.0,Yes,Si,No
17519,Married,Female,60000.0,0.0,Partial College,Professional,Yes,2.0,5-10 Miles,North America,32.0,No,No,Si
18347,Single,Female,30000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,31.0,No,No,Si
29052,Single,Male,40000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,27.0,No,No,Si
11745,Married,Female,60000.0,1.0,Bachelors,Professional,Yes,1.0,0-1 Miles,North America,47.0,Yes,Si,Si
19147,Married,Male,40000.0,0.0,Bachelors,Professional,No,1.0,0-1 Miles,North America,42.0,No,No,Si
19217,Married,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,49.0,No,Si,Si
15839,Single,Male,30000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,32.0,No,No,Si
13714,Married,Female,20000.0,2.0,High School,Manual,No,2.0,1-2 Miles,North America,53.0,Yes,Si,Si
22330,Married,Male,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,32.0,Yes,No,No
18783,Single,Male,80000.0,0.0,Bachelors,Management,No,1.0,0-1 Miles,North America,38.0,Yes,No,Si
25041,Single,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,31.0,No,No,Si
22046,Single,Female,80000.0,0.0,Bachelors,Management,No,1.0,0-1 Miles,North America,38.0,Yes,No,Si
28052,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,10+ Miles,North America,55.0,No,Si,Si
26693,Married,Male,70000.0,3.0,Partial College,Professional,Yes,1.0,5-10 Miles,North America,49.0,No,Si,Si
24955,Single,Male,30000.0,5.0,Partial High School,Skilled Manual,Yes,3.0,10+ Miles,North America,60.0,Yes,Si,Si
26065,Single,Female,110000.0,3.0,Bachelors,Management,No,4.0,1-2 Miles,North America,42.0,No,Si,Si
13942,Married,Male,60000.0,1.0,Partial College,Skilled Manual,Yes,1.0,0-1 Miles,North America,46.0,No,Si,Si
11219,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,10+ Miles,North America,55.0,No,Si,Si
22118,Single,Female,70000.0,3.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,53.0,Yes,Si,Si
23197,Married,Male,50000.0,3.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,40.0,No,Si,Si
14883,Married,Female,30000.0,1.0,Bachelors,Skilled Manual,Yes,1.0,5-10 Miles,North America,53.0,Yes,Si,Si
27279,Single,Female,70000.0,2.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,38.0,Yes,Si,No
18322,Single,Male,30000.0,0.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,26.0,No,No,Si
15879,Married,Male,70000.0,5.0,Bachelors,Management,Yes,2.0,2-5 Miles,North America,61.0,No,Si,Si
28278,Married,Male,50000.0,2.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,71.0,No,Si,Si
24416,Married,Male,90000.0,4.0,High School,Professional,Yes,2.0,1-2 Miles,North America,45.0,No,Si,Si
28066,Married,Male,80000.0,2.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,37.0,Yes,Si,No
11275,Married,Female,80000.0,4.0,Graduate Degree,Management,Yes,2.0,0-1 Miles,North America,72.0,Yes,Si,Si
14872,Married,Male,30000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,32.0,No,No,No
16151,Married,Female,60000.0,1.0,Bachelors,Professional,Yes,1.0,2-5 Miles,North America,48.0,Yes,Si,Si
19731,Married,Male,80000.0,4.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,68.0,No,Si,Si
23801,Married,Female,20000.0,2.0,Partial High School,Clerical,Yes,2.0,0-1 Miles,North America,49.0,No,Si,Si
11807,Married,Male,70000.0,3.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,34.0,No,Si,No
11622,Married,Male,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,32.0,No,No,No
26597,Single,Female,60000.0,4.0,Bachelors,Skilled Manual,No,2.0,0-1 Miles,North America,42.0,No,Si,Si
27074,Married,Female,70000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,35.0,Yes,Si,No
19228,Married,Female,40000.0,2.0,Partial College,Clerical,Yes,1.0,0-1 Miles,North America,48.0,No,Si,Si
13415,Single,Male,100000.0,1.0,Graduate Degree,Management,Yes,3.0,2-5 Miles,North America,73.0,Yes,Si,Si
17000,Single,Female,70000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,43.0,Yes,Si,Si
14569,Married,Male,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,35.0,No,Si,No
13873,Married,Male,70000.0,3.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,35.0,Yes,Si,No
20401,Married,Female,50000.0,4.0,Bachelors,Management,Yes,2.0,1-2 Miles,North America,64.0,Yes,Si,Si
21583,Married,Female,50000.0,1.0,Bachelors,Skilled Manual,Yes,0.0,0-1 Miles,North America,34.0,Yes,Si,No
12029,Married,Male,30000.0,0.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,28.0,No,No,Si
18066,Single,Male,70000.0,5.0,Bachelors,Management,Yes,3.0,10+ Miles,North America,60.0,Yes,Si,Si
28192,Married,Female,70000.0,5.0,Graduate Degree,Professional,Yes,3.0,10+ Miles,North America,46.0,No,Si,Si
16122,Married,Male,40000.0,4.0,High School,Skilled Manual,Yes,2.0,0-1 Miles,North America,44.0,Yes,Si,Si
18607,Single,Female,60000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,42.0,Yes,Si,Si
28858,Single,Male,80000.0,3.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,40.0,No,Si,No
14432,Single,Male,90000.0,4.0,Graduate Degree,Management,Yes,1.0,5-10 Miles,North America,73.0,No,Si,Si
26305,Single,Female,60000.0,2.0,Bachelors,Skilled Manual,No,0.0,0-1 Miles,North America,36.0,Yes,Si,No
22050,Single,Male,90000.0,4.0,Bachelors,Management,Yes,1.0,1-2 Miles,North America,38.0,Yes,Si,Si
25394,Married,Male,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,34.0,Yes,Si,No
19747,Married,Male,50000.0,4.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,63.0,No,Si,Si
23195,Single,Male,50000.0,3.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,41.0,Yes,Si,Si
21695,Married,Male,60000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,39.0,Yes,No,No
13934,Married,Male,40000.0,4.0,High School,Skilled Manual,Yes,2.0,2-5 Miles,North America,46.0,No,Si,Si
13337,Married,Female,80000.0,5.0,Bachelors,Management,Yes,2.0,5-10 Miles,North America,64.0,No,Si,Si
27190,Married,Female,40000.0,3.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,32.0,No,Si,Si
28657,Single,Male,60000.0,2.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,36.0,Yes,Si,No
21713,Single,Male,80000.0,5.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,47.0,No,Si,No
21752,Married,Male,60000.0,3.0,Graduate Degree,Management,Yes,2.0,10+ Miles,North America,64.0,No,Si,Si
27273,Single,Male,70000.0,3.0,Graduate Degree,Professional,No,0.0,0-1 Miles,North America,35.0,Yes,Si,No
22719,Single,Male,110000.0,3.0,Bachelors,Management,Yes,4.0,2-5 Miles,North America,40.0,Yes,Si,Si
22042,Married,Female,70000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,34.0,Yes,No,Si
21451,Married,Female,40000.0,4.0,High School,Professional,Yes,2.0,10+ Miles,North America,61.0,No,Si,Si
20754,Married,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,51.0,No,Si,Si
12153,Single,Female,70000.0,3.0,Partial College,Professional,Yes,1.0,5-10 Miles,North America,49.0,Yes,Si,Si
16895,Married,Female,40000.0,3.0,Partial College,Professional,No,2.0,1-2 Miles,North America,54.0,Yes,Si,Si
26728,Single,Male,70000.0,3.0,Graduate Degree,Management,No,2.0,1-2 Miles,North America,53.0,Yes,Si,Si
11090,Single,Male,90000.0,2.0,Partial College,Professional,Yes,1.0,2-5 Miles,North America,48.0,Yes,Si,Si
15862,Single,Female,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,33.0,Yes,No,No
